Image,RBC_GT_Count,RBC_GT_Positions,RBC_Raw_Count,RBC_Raw_Count_Acc,RBC_Raw_Spatial_Acc,RBC_Raw_Prec,RBC_Raw_Positions,RBC_Filt_Count,RBC_Filt_Count_Acc,RBC_Filt_Spatial_Acc,RBC_Filt_Prec,RBC_Filt_Positions,Plat_GT_Count,Plat_GT_Positions,Plat_Raw_Count,Plat_Raw_Count_Acc,Plat_Raw_Spatial_Acc,Plat_Raw_Prec,Plat_Raw_Positions,Plat_Filt_Count,Plat_Filt_Count_Acc,Plat_Filt_Spatial_Acc,Plat_Filt_Prec,Plat_Filt_Positions
BloodImage_00072.jpg,3,"[(56, 204, 155, 354), (223, 116, 317, 214), (239, 517, 365, 610)]",21,0.0,0.043,0.048,"[(1, 42, 128, 205), (1, 391, 22, 461), (1, 1, 70, 102), (9, 546, 78, 619), (1, 197, 75, 287), (68, 221, 149, 343), (85, 1, 194, 26), (137, 250, 253, 428), (150, 52, 311, 221), (157, 417, 313, 639), (191, 1, 275, 80), (222, 382, 275, 424), (250, 236, 265, 252), (279, 99, 329, 180), (307, 28, 371, 113), (323, 1, 448, 59), (333, 595, 428, 639), (365, 125, 432, 185), (441, 1, 479, 35), (433, 549, 479, 639), (472, 320, 479, 352)]",8,0.0,0.1,0.125,"[(1, 1, 70, 102), (9, 546, 78, 619), (68, 221, 149, 343), (191, 1, 275, 80), (307, 28, 371, 113), (323, 1, 448, 59), (333, 595, 428, 639), (365, 125, 432, 185)]",0,[],3,0.0,0.0,0.0,"[(291, 205, 390, 303), (358, 102, 377, 127), (441, 77, 464, 95)]",2,0.0,0.0,0.0,"[(358, 102, 377, 127), (441, 77, 464, 95)]"
BloodImage_00073.jpg,11,"[(385, 253, 480, 391), (121, 410, 215, 529), (166, 553, 260, 640), (189, 295, 285, 387), (386, 169, 480, 256), (288, 222, 373, 306), (1, 24, 91, 143), (237, 111, 323, 206), (261, 545, 347, 640), (351, 562, 437, 640), (201, 365, 276, 444)]",23,0.0,0.214,0.261,"[(1, 37, 77, 161), (1, 223, 39, 320), (1, 330, 36, 437), (1, 467, 31, 553), (1, 508, 47, 604), (1, 592, 72, 639), (127, 429, 184, 510), (141, 421, 210, 474), (150, 1, 199, 48), (170, 1, 277, 115), (203, 107, 431, 356), (205, 379, 278, 438), (205, 427, 264, 461), (206, 304, 286, 395), (183, 561, 256, 639), (267, 587, 319, 639), (256, 1, 331, 41), (309, 573, 363, 639), (338, 579, 431, 639), (360, 1, 431, 52), (399, 287, 450, 364), (409, 179, 479, 258), (448, 547, 479, 633)]",18,0.364,0.261,0.333,"[(1, 37, 77, 161), (1, 223, 39, 320), (1, 330, 36, 437), (1, 508, 47, 604), (1, 592, 72, 639), (127, 429, 184, 510), (141, 421, 210, 474), (170, 1, 277, 115), (205, 379, 278, 438), (206, 304, 286, 395), (183, 561, 256, 639), (267, 587, 319, 639), (309, 573, 363, 639), (338, 579, 431, 639), (360, 1, 431, 52), (399, 287, 450, 364), (409, 179, 479, 258), (448, 547, 479, 633)]",0,[],4,0.0,0.0,0.0,"[(53, 224, 144, 324), (83, 327, 95, 337), (199, 269, 214, 287), (384, 235, 392, 243)]",3,0.0,0.0,0.0,"[(83, 327, 95, 337), (199, 269, 214, 287), (384, 235, 392, 243)]"
BloodImage_00074.jpg,13,"[(300, 87, 396, 176), (180, 299, 283, 416), (229, 553, 322, 640), (142, 509, 245, 613), (1, 499, 101, 605), (62, 453, 163, 559), (58, 534, 159, 640), (239, 408, 342, 525), (378, 329, 472, 418), (398, 491, 480, 584), (398, 406, 480, 499), (398, 6, 480, 99), (23, 152, 129, 235)]",21,0.385,0.097,0.143,"[(1, 606, 34, 639), (6, 501, 147, 639), (13, 146, 164, 273), (72, 466, 186, 542), (135, 521, 205, 576), (138, 572, 205, 635), (152, 75, 293, 252), (184, 546, 248, 587), (192, 311, 326, 517), (193, 568, 260, 609), (196, 224, 272, 315), (206, 1, 263, 19), (240, 571, 377, 639), (300, 425, 353, 482), (272, 108, 327, 147), (310, 365, 374, 434), (354, 345, 460, 455), (360, 120, 391, 176), (405, 1, 479, 95), (412, 482, 479, 580), (422, 580, 479, 639)]",13,1.0,0.13,0.231,"[(6, 501, 147, 639), (13, 146, 164, 273), (72, 466, 186, 542), (135, 521, 205, 576), (138, 572, 205, 635), (196, 224, 272, 315), (240, 571, 377, 639), (300, 425, 353, 482), (310, 365, 374, 434), (354, 345, 460, 455), (405, 1, 479, 95), (412, 482, 479, 580), (422, 580, 479, 639)]",0,[],4,0.0,0.0,0.0,"[(21, 27, 124, 118), (48, 348, 62, 364), (120, 32, 128, 48), (229, 399, 242, 416)]",3,0.0,0.0,0.0,"[(48, 348, 62, 364), (120, 32, 128, 48), (229, 399, 242, 416)]"
BloodImage_00075.jpg,10,"[(167, 251, 275, 353), (221, 345, 329, 447), (252, 251, 360, 353), (160, 148, 268, 250), (363, 437, 480, 556), (242, 509, 344, 613), (1, 544, 79, 640), (167, 29, 275, 131), (246, 457, 349, 545), (1, 1, 131, 74)]",17,0.3,0.227,0.294,"[(1, 1, 119, 56), (1, 84, 54, 183), (1, 548, 69, 639), (5, 482, 50, 531), (88, 81, 183, 175), (146, 14, 247, 97), (146, 138, 254, 265), (175, 268, 254, 349), (252, 280, 305, 359), (254, 465, 344, 614), (254, 610, 319, 639), (288, 165, 479, 481), (316, 1, 401, 28), (322, 385, 360, 421), (371, 473, 459, 544), (413, 1, 479, 129), (447, 455, 479, 541)]",11,0.9,0.312,0.455,"[(1, 1, 119, 56), (1, 84, 54, 183), (1, 548, 69, 639), (88, 81, 183, 175), (146, 14, 247, 97), (146, 138, 254, 265), (175, 268, 254, 349), (254, 465, 344, 614), (371, 473, 459, 544), (413, 1, 479, 129), (447, 455, 479, 541)]",0,[],1,0.0,0.0,0.0,"[(18, 192, 93, 319)]",0,1.0,0.0,0.0,[]
BloodImage_00076.jpg,11,"[(243, 216, 333, 321), (184, 535, 302, 640), (136, 158, 215, 284), (383, 221, 464, 324), (50, 453, 131, 556), (135, 309, 216, 412), (355, 1, 448, 94), (1, 102, 78, 199), (398, 117, 476, 214), (401, 543, 480, 640), (390, 362, 469, 460)]",21,0.091,0.185,0.238,"[(1, 105, 154, 193), (1, 356, 188, 639), (47, 536, 194, 639), (106, 52, 218, 147), (154, 172, 207, 220), (157, 194, 211, 269), (148, 296, 233, 355), (159, 1, 259, 101), (194, 546, 286, 639), (244, 225, 320, 311), (282, 230, 333, 288), (327, 1, 442, 98), (329, 323, 461, 479), (327, 442, 401, 499), (361, 96, 450, 204), (371, 199, 428, 279), (372, 267, 463, 355), (385, 516, 430, 593), (395, 560, 479, 639), (400, 1, 479, 66), (414, 148, 479, 210)]",18,0.364,0.208,0.278,"[(1, 105, 154, 193), (47, 536, 194, 639), (106, 52, 218, 147), (154, 172, 207, 220), (157, 194, 211, 269), (148, 296, 233, 355), (159, 1, 259, 101), (194, 546, 286, 639), (244, 225, 320, 311), (327, 1, 442, 98), (327, 442, 401, 499), (361, 96, 450, 204), (371, 199, 428, 279), (372, 267, 463, 355), (385, 516, 430, 593), (395, 560, 479, 639), (400, 1, 479, 66), (414, 148, 479, 210)]",0,[],2,0.0,0.0,0.0,"[(236, 113, 339, 210), (285, 496, 300, 513)]",1,0.0,0.0,0.0,"[(285, 496, 300, 513)]"
BloodImage_00077.jpg,8,"[(163, 10, 258, 94), (200, 243, 327, 346), (123, 477, 250, 580), (316, 416, 441, 527), (155, 385, 256, 480), (26, 391, 127, 486), (312, 1, 412, 87), (71, 566, 171, 640)]",19,0.0,0.125,0.158,"[(1, 258, 21, 308), (1, 393, 87, 497), (10, 587, 175, 639), (56, 307, 237, 454), (58, 390, 79, 400), (143, 397, 240, 615), (162, 587, 223, 639), (164, 17, 248, 87), (211, 270, 281, 333), (221, 550, 238, 573), (247, 589, 322, 639), (279, 327, 302, 350), (307, 522, 437, 639), (320, 1, 479, 78), (338, 440, 424, 523), (366, 400, 435, 460), (416, 506, 479, 606), (417, 590, 479, 639), (469, 288, 479, 346)]",12,0.5,0.176,0.25,"[(1, 393, 87, 497), (10, 587, 175, 639), (162, 587, 223, 639), (164, 17, 248, 87), (211, 270, 281, 333), (247, 589, 322, 639), (307, 522, 437, 639), (320, 1, 479, 78), (338, 440, 424, 523), (366, 400, 435, 460), (416, 506, 479, 606), (417, 590, 479, 639)]",0,[],3,0.0,0.0,0.0,"[(9, 502, 21, 510), (107, 170, 195, 273), (264, 486, 279, 497)]",2,0.0,0.0,0.0,"[(9, 502, 21, 510), (264, 486, 279, 497)]"
BloodImage_00078.jpg,11,"[(247, 400, 345, 504), (306, 400, 404, 504), (189, 536, 287, 640), (1, 332, 87, 437), (37, 65, 149, 168), (8, 452, 95, 556), (145, 442, 253, 546), (166, 252, 264, 356), (116, 1, 216, 79), (366, 301, 467, 402), (92, 328, 193, 429)]",19,0.273,0.154,0.211,"[(1, 1, 79, 88), (1, 469, 90, 594), (1, 218, 59, 315), (18, 60, 102, 140), (49, 93, 135, 154), (56, 323, 191, 434), (104, 487, 140, 521), (112, 427, 271, 636), (113, 253, 191, 337), (119, 1, 206, 56), (166, 203, 362, 342), (142, 392, 181, 448), (252, 398, 404, 492), (178, 595, 281, 639), (237, 1, 331, 15), (364, 335, 460, 427), (430, 403, 479, 473), (431, 1, 477, 24), (451, 507, 473, 525)]",11,1.0,0.222,0.364,"[(1, 1, 79, 88), (1, 469, 90, 594), (1, 218, 59, 315), (18, 60, 102, 140), (49, 93, 135, 154), (56, 323, 191, 434), (113, 253, 191, 337), (119, 1, 206, 56), (252, 398, 404, 492), (364, 335, 460, 427), (430, 403, 479, 473)]",0,[],3,0.0,0.0,0.0,"[(112, 188, 123, 199), (319, 127, 435, 234), (403, 609, 432, 637)]",1,0.0,0.0,0.0,"[(112, 188, 123, 199)]"
BloodImage_00079.jpg,15,"[(106, 487, 218, 602), (217, 485, 329, 600), (323, 1, 436, 107), (322, 447, 416, 549), (56, 229, 150, 331), (1, 1, 65, 77), (273, 323, 350, 425), (264, 142, 341, 244), (148, 221, 225, 323), (1, 340, 77, 442), (352, 185, 440, 288), (103, 76, 191, 179), (107, 399, 213, 506), (365, 361, 469, 479), (281, 227, 353, 302)]",24,0.4,0.114,0.167,"[(1, 1, 93, 68), (1, 221, 29, 261), (1, 260, 61, 438), (1, 474, 61, 580), (72, 242, 214, 397), (86, 1, 127, 40), (98, 92, 166, 208), (116, 380, 217, 582), (129, 173, 222, 302), (136, 85, 189, 161), (137, 122, 176, 202), (236, 465, 308, 556), (263, 399, 315, 452), (279, 155, 330, 251), (284, 304, 460, 442), (310, 56, 472, 270), (324, 256, 358, 295), (331, 595, 479, 639), (332, 450, 410, 544), (348, 4, 427, 93), (375, 484, 438, 539), (448, 1, 479, 63), (455, 282, 479, 315), (469, 151, 479, 181)]",13,0.867,0.167,0.308,"[(1, 1, 93, 68), (1, 260, 61, 438), (1, 474, 61, 580), (98, 92, 166, 208), (129, 173, 222, 302), (136, 85, 189, 161), (236, 465, 308, 556), (263, 399, 315, 452), (279, 155, 330, 251), (331, 595, 479, 639), (332, 450, 410, 544), (348, 4, 427, 93), (375, 484, 438, 539)]",0,[],3,0.0,0.0,0.0,"[(100, 632, 122, 640), (202, 5, 304, 103), (299, 535, 316, 557)]",2,0.0,0.0,0.0,"[(100, 632, 122, 640), (299, 535, 316, 557)]"
BloodImage_00081.jpg,14,"[(196, 346, 279, 456), (266, 243, 349, 353), (174, 239, 270, 343), (1, 232, 88, 336), (1, 104, 106, 211), (60, 299, 162, 415), (28, 499, 127, 613), (287, 7, 383, 111), (367, 210, 463, 314), (98, 493, 194, 597), (1, 444, 67, 512), (405, 14, 480, 95), (279, 149, 361, 235), (382, 137, 459, 211)]",19,0.643,0.138,0.211,"[(1, 83, 93, 198), (1, 230, 61, 322), (1, 395, 120, 603), (51, 259, 89, 321), (63, 314, 159, 408), (109, 562, 180, 639), (112, 512, 176, 578), (131, 258, 259, 326), (190, 629, 219, 639), (203, 361, 278, 444), (257, 582, 328, 639), (243, 1, 281, 33), (276, 144, 463, 335), (301, 1, 479, 111), (442, 357, 455, 382), (450, 545, 479, 639), (457, 221, 470, 239), (465, 62, 479, 121), (469, 502, 479, 523)]",9,0.643,0.211,0.444,"[(1, 83, 93, 198), (1, 230, 61, 322), (63, 314, 159, 408), (109, 562, 180, 639), (112, 512, 176, 578), (131, 258, 259, 326), (203, 361, 278, 444), (257, 582, 328, 639), (450, 545, 479, 639)]",0,[],3,0.0,0.0,0.0,"[(95, 264, 111, 282), (311, 375, 334, 390), (363, 312, 440, 433)]",2,0.0,0.0,0.0,"[(95, 264, 111, 282), (311, 375, 334, 390)]"
BloodImage_00082.jpg,10,"[(64, 93, 157, 212), (1, 1, 141, 93), (375, 15, 475, 110), (223, 264, 333, 397), (204, 1, 314, 133), (292, 477, 402, 610), (207, 422, 311, 522), (376, 446, 480, 546), (99, 216, 201, 332), (293, 110, 395, 226)]",20,0.0,0.304,0.35,"[(1, 146, 49, 236), (1, 218, 104, 346), (13, 1, 171, 86), (71, 117, 98, 135), (78, 170, 143, 210), (95, 227, 191, 348), (121, 554, 357, 639), (145, 1, 206, 78), (169, 8, 309, 184), (184, 428, 303, 563), (242, 223, 342, 390), (281, 133, 325, 197), (305, 66, 447, 211), (308, 496, 435, 598), (390, 23, 473, 96), (406, 75, 471, 112), (424, 101, 479, 175), (430, 488, 473, 537), (430, 597, 479, 639), (462, 400, 479, 463)]",12,0.8,0.375,0.5,"[(1, 146, 49, 236), (1, 218, 104, 346), (13, 1, 171, 86), (95, 227, 191, 348), (145, 1, 206, 78), (184, 428, 303, 563), (242, 223, 342, 390), (281, 133, 325, 197), (305, 66, 447, 211), (308, 496, 435, 598), (390, 23, 473, 96), (424, 101, 479, 175)]",0,[],1,0.0,0.0,0.0,"[(346, 277, 451, 371)]",0,1.0,0.0,0.0,[]
BloodImage_00083.jpg,0,[],21,0.0,0.0,0.0,"[(1, 123, 101, 229), (1, 221, 84, 313), (1, 474, 79, 639), (8, 1, 73, 91), (25, 301, 129, 399), (1, 47, 87, 127), (59, 1, 121, 44), (102, 309, 233, 487), (106, 515, 244, 639), (129, 1, 207, 30), (141, 234, 240, 347), (195, 473, 256, 543), (196, 232, 250, 303), (211, 1, 359, 95), (283, 536, 345, 588), (291, 555, 363, 625), (388, 1, 457, 43), (404, 604, 479, 639), (406, 359, 479, 571), (416, 41, 479, 133), (443, 246, 479, 335)]",20,0.0,0.0,0.0,"[(1, 123, 101, 229), (1, 221, 84, 313), (1, 474, 79, 639), (8, 1, 73, 91), (25, 301, 129, 399), (1, 47, 87, 127), (59, 1, 121, 44), (106, 515, 244, 639), (129, 1, 207, 30), (141, 234, 240, 347), (195, 473, 256, 543), (196, 232, 250, 303), (211, 1, 359, 95), (283, 536, 345, 588), (291, 555, 363, 625), (388, 1, 457, 43), (404, 604, 479, 639), (406, 359, 479, 571), (416, 41, 479, 133), (443, 246, 479, 335)]",0,[],4,0.0,0.0,0.0,"[(26, 451, 55, 475), (94, 468, 112, 488), (264, 105, 383, 261), (443, 184, 450, 191)]",3,0.0,0.0,0.0,"[(26, 451, 55, 475), (94, 468, 112, 488), (443, 184, 450, 191)]"
BloodImage_00086.jpg,0,[],19,0.0,0.0,0.0,"[(1, 1, 72, 88), (1, 69, 99, 236), (1, 370, 10, 409), (1, 431, 26, 495), (62, 206, 208, 302), (106, 428, 192, 536), (130, 560, 224, 639), (132, 1, 186, 24), (160, 308, 249, 406), (186, 253, 360, 418), (212, 586, 303, 639), (248, 1, 412, 113), (292, 581, 358, 639), (338, 374, 424, 468), (377, 33, 449, 87), (395, 301, 428, 321), (409, 325, 479, 405), (435, 79, 479, 156), (453, 597, 479, 639)]",11,0.0,0.0,0.0,"[(1, 1, 72, 88), (62, 206, 208, 302), (106, 428, 192, 536), (130, 560, 224, 639), (160, 308, 249, 406), (212, 586, 303, 639), (292, 581, 358, 639), (338, 374, 424, 468), (377, 33, 449, 87), (409, 325, 479, 405), (435, 79, 479, 156)]",0,[],6,0.0,0.0,0.0,"[(58, 458, 76, 477), (133, 82, 232, 190), (145, 548, 150, 554), (214, 6, 232, 20), (373, 567, 384, 580), (430, 521, 455, 544)]",5,0.0,0.0,0.0,"[(58, 458, 76, 477), (145, 548, 150, 554), (214, 6, 232, 20), (373, 567, 384, 580), (430, 521, 455, 544)]"
BloodImage_00087.jpg,7,"[(100, 495, 187, 605), (88, 407, 179, 516), (195, 351, 307, 465), (386, 373, 480, 479), (1, 127, 93, 233), (86, 296, 179, 402), (347, 129, 440, 235)]",11,0.429,0.0,0.0,"[(1, 148, 296, 425), (1, 362, 75, 524), (1, 534, 10, 563), (13, 1, 78, 55), (89, 152, 104, 167), (98, 423, 182, 579), (212, 1, 285, 35), (303, 216, 320, 244), (332, 48, 479, 209), (405, 1, 479, 97), (415, 301, 479, 470)]",6,0.857,0.0,0.0,"[(1, 362, 75, 524), (13, 1, 78, 55), (98, 423, 182, 579), (212, 1, 285, 35), (405, 1, 479, 97), (415, 301, 479, 470)]",0,[],2,0.0,0.0,0.0,"[(219, 200, 319, 290), (340, 206, 357, 217)]",1,0.0,0.0,0.0,"[(340, 206, 357, 217)]"
BloodImage_00088.jpg,10,"[(202, 413, 317, 537), (372, 227, 457, 338), (2, 34, 100, 145), (236, 122, 334, 233), (123, 367, 221, 478), (139, 1, 249, 108), (123, 245, 221, 356), (56, 526, 154, 637), (1, 419, 78, 514), (300, 1, 393, 92)]",21,0.0,0.192,0.238,"[(1, 66, 86, 178), (1, 127, 33, 207), (1, 392, 73, 530), (1, 514, 59, 580), (1, 546, 150, 639), (4, 347, 92, 411), (6, 43, 101, 90), (27, 198, 116, 345), (76, 347, 218, 452), (85, 276, 154, 366), (89, 27, 119, 52), (90, 1, 239, 89), (135, 69, 315, 299), (219, 433, 312, 521), (225, 614, 299, 639), (262, 13, 288, 57), (311, 23, 391, 109), (376, 10, 479, 80), (424, 353, 479, 540), (425, 196, 479, 308), (433, 155, 479, 203)]",14,0.6,0.2,0.286,"[(1, 66, 86, 178), (1, 127, 33, 207), (1, 392, 73, 530), (1, 514, 59, 580), (4, 347, 92, 411), (27, 198, 116, 345), (76, 347, 218, 452), (85, 276, 154, 366), (90, 1, 239, 89), (219, 433, 312, 521), (311, 23, 391, 109), (376, 10, 479, 80), (424, 353, 479, 540), (425, 196, 479, 308)]",0,[],5,0.0,0.0,0.0,"[(232, 270, 350, 347), (293, 0, 308, 13), (331, 353, 336, 358), (394, 65, 411, 79), (442, 80, 465, 102)]",4,0.0,0.0,0.0,"[(293, 0, 308, 13), (331, 353, 336, 358), (394, 65, 411, 79), (442, 80, 465, 102)]"
BloodImage_00089.jpg,10,"[(345, 211, 417, 321), (125, 385, 240, 495), (112, 249, 227, 359), (159, 487, 275, 604), (1, 204, 103, 319), (286, 67, 383, 151), (403, 475, 480, 566), (403, 308, 480, 426), (59, 26, 169, 129), (20, 1, 146, 80)]",17,0.3,0.227,0.294,"[(1, 63, 156, 304), (34, 1, 125, 77), (51, 296, 66, 309), (80, 520, 128, 547), (105, 231, 218, 349), (113, 40, 169, 77), (121, 503, 261, 639), (138, 401, 202, 497), (203, 1, 267, 54), (275, 39, 417, 146), (280, 8, 363, 73), (265, 600, 341, 639), (354, 215, 416, 311), (419, 315, 479, 420), (431, 486, 479, 570), (425, 89, 479, 200), (447, 226, 479, 311)]",9,0.9,0.357,0.556,"[(34, 1, 125, 77), (105, 231, 218, 349), (138, 401, 202, 497), (275, 39, 417, 146), (280, 8, 363, 73), (354, 215, 416, 311), (419, 315, 479, 420), (431, 486, 479, 570), (425, 89, 479, 200)]",0,[],2,0.0,0.0,0.0,"[(223, 312, 241, 324), (235, 317, 368, 447)]",1,0.0,0.0,0.0,"[(223, 312, 241, 324)]"
BloodImage_00090.jpg,12,"[(143, 230, 243, 358), (1, 237, 84, 348), (78, 134, 162, 245), (53, 80, 136, 173), (1, 495, 79, 591), (203, 106, 287, 199), (383, 408, 467, 501), (374, 461, 458, 554), (377, 232, 461, 325), (80, 471, 189, 571), (1, 378, 72, 482), (155, 19, 256, 119)]",21,0.25,0.32,0.381,"[(1, 57, 58, 147), (1, 246, 83, 337), (1, 375, 34, 401), (1, 386, 64, 554), (1, 512, 94, 583), (48, 67, 151, 187), (68, 1, 138, 98), (77, 495, 172, 580), (85, 175, 134, 218), (126, 599, 172, 639), (152, 232, 238, 353), (162, 1, 337, 225), (177, 449, 299, 611), (267, 164, 305, 200), (284, 1, 375, 97), (297, 1, 479, 228), (298, 548, 314, 562), (263, 608, 333, 639), (370, 428, 479, 565), (379, 250, 442, 323), (405, 372, 479, 471)]",13,0.917,0.471,0.615,"[(1, 57, 58, 147), (1, 246, 83, 337), (1, 386, 64, 554), (1, 512, 94, 583), (48, 67, 151, 187), (68, 1, 138, 98), (77, 495, 172, 580), (152, 232, 238, 353), (177, 449, 299, 611), (284, 1, 375, 97), (370, 428, 479, 565), (379, 250, 442, 323), (405, 372, 479, 471)]",0,[],5,0.0,0.0,0.0,"[(77, 413, 99, 432), (86, 271, 100, 283), (200, 531, 217, 542), (269, 258, 363, 349), (410, 626, 432, 640)]",4,0.0,0.0,0.0,"[(77, 413, 99, 432), (86, 271, 100, 283), (200, 531, 217, 542), (410, 626, 432, 640)]"
BloodImage_00091.jpg,9,"[(138, 185, 236, 294), (155, 273, 253, 382), (227, 430, 325, 539), (153, 522, 251, 631), (254, 325, 352, 434), (305, 294, 403, 403), (28, 347, 126, 456), (91, 459, 189, 568), (372, 330, 470, 439)]",18,0.0,0.08,0.111,"[(1, 1, 157, 92), (1, 338, 150, 496), (36, 228, 53, 240), (1, 483, 87, 575), (61, 596, 129, 639), (65, 438, 233, 581), (147, 17, 174, 37), (154, 218, 237, 275), (171, 299, 250, 391), (173, 397, 250, 507), (223, 1, 240, 19), (236, 1, 372, 60), (267, 350, 306, 381), (270, 482, 312, 535), (295, 326, 471, 427), (387, 77, 479, 318), (378, 1, 458, 82), (437, 569, 479, 639)]",9,1.0,0.059,0.111,"[(1, 483, 87, 575), (61, 596, 129, 639), (154, 218, 237, 275), (171, 299, 250, 391), (173, 397, 250, 507), (236, 1, 372, 60), (387, 77, 479, 318), (378, 1, 458, 82), (437, 569, 479, 639)]",0,[],1,0.0,0.0,0.0,"[(6, 232, 113, 321)]",0,1.0,0.0,0.0,[]
BloodImage_00092.jpg,12,"[(275, 14, 381, 115), (374, 1, 480, 101), (366, 343, 472, 444), (386, 294, 480, 384), (248, 333, 342, 423), (1, 198, 133, 282), (146, 460, 253, 548), (145, 495, 252, 583), (158, 543, 260, 640), (267, 520, 371, 630), (183, 310, 266, 399), (1, 533, 74, 640)]",21,0.25,0.222,0.286,"[(1, 1, 39, 57), (1, 4, 167, 180), (1, 167, 31, 192), (1, 213, 123, 308), (1, 538, 68, 639), (60, 6, 116, 57), (107, 613, 125, 631), (127, 234, 146, 247), (144, 477, 253, 619), (145, 263, 315, 390), (152, 73, 181, 106), (153, 1, 244, 87), (185, 586, 255, 639), (271, 318, 338, 409), (297, 580, 436, 639), (285, 19, 337, 91), (301, 35, 363, 107), (285, 525, 343, 575), (385, 1, 458, 75), (388, 314, 479, 425), (455, 626, 479, 639)]",13,0.917,0.316,0.462,"[(1, 213, 123, 308), (1, 538, 68, 639), (60, 6, 116, 57), (144, 477, 253, 619), (145, 263, 315, 390), (153, 1, 244, 87), (185, 586, 255, 639), (271, 318, 338, 409), (297, 580, 436, 639), (285, 19, 337, 91), (301, 35, 363, 107), (385, 1, 458, 75), (388, 314, 479, 425)]",0,[],4,0.0,0.0,0.0,"[(0, 57, 27, 83), (55, 298, 156, 402), (72, 623, 92, 640), (341, 499, 360, 518)]",2,0.0,0.0,0.0,"[(72, 623, 92, 640), (341, 499, 360, 518)]"
BloodImage_00093.jpg,11,"[(200, 452, 308, 587), (319, 357, 420, 465), (379, 295, 480, 403), (222, 108, 323, 216), (379, 197, 480, 305), (24, 440, 125, 548), (1, 362, 100, 470), (269, 575, 366, 640), (113, 290, 210, 355), (293, 226, 382, 331), (357, 1, 473, 107)]",19,0.273,0.2,0.263,"[(1, 386, 86, 479), (1, 498, 114, 639), (18, 496, 79, 561), (96, 199, 183, 246), (97, 613, 136, 639), (101, 480, 123, 496), (112, 212, 278, 345), (120, 1, 325, 107), (209, 103, 318, 185), (215, 481, 297, 565), (235, 172, 336, 264), (275, 596, 344, 639), (295, 216, 404, 319), (333, 1, 457, 83), (344, 37, 406, 98), (366, 337, 479, 414), (388, 272, 465, 354), (334, 384, 411, 452), (426, 624, 459, 639)]",12,0.909,0.278,0.417,"[(1, 386, 86, 479), (1, 498, 114, 639), (96, 199, 183, 246), (209, 103, 318, 185), (215, 481, 297, 565), (235, 172, 336, 264), (275, 596, 344, 639), (295, 216, 404, 319), (333, 1, 457, 83), (344, 37, 406, 98), (366, 337, 479, 414), (388, 272, 465, 354)]",0,[],2,0.0,0.0,0.0,"[(0, 39, 87, 137), (296, 494, 314, 517)]",1,0.0,0.0,0.0,"[(296, 494, 314, 517)]"
BloodImage_00094.jpg,17,"[(354, 4, 452, 119), (233, 29, 372, 162), (174, 39, 267, 153), (168, 138, 298, 206), (1, 22, 79, 105), (46, 260, 157, 363), (15, 383, 100, 470), (104, 169, 191, 278), (227, 194, 315, 313), (318, 160, 432, 275), (320, 231, 434, 346), (301, 356, 428, 471), (42, 94, 174, 171), (88, 3, 179, 106), (3, 131, 113, 229), (167, 545, 304, 640), (420, 457, 480, 577)]",31,0.176,0.171,0.226,"[(1, 209, 63, 298), (1, 306, 33, 418), (1, 382, 120, 466), (1, 512, 90, 637), (36, 93, 157, 211), (18, 26, 76, 102), (62, 266, 135, 345), (100, 1, 179, 98), (109, 447, 200, 518), (116, 334, 145, 402), (125, 153, 235, 268), (126, 259, 226, 340), (98, 593, 175, 639), (169, 565, 266, 639), (177, 509, 328, 639), (198, 428, 299, 510), (197, 41, 316, 147), (239, 79, 285, 170), (254, 241, 308, 301), (264, 58, 362, 136), (258, 136, 323, 227), (305, 475, 328, 491), (331, 303, 356, 326), (345, 176, 423, 284), (366, 21, 388, 68), (371, 385, 421, 445), (395, 609, 426, 637), (397, 92, 418, 105), (444, 1, 466, 27), (443, 431, 479, 551), (462, 542, 479, 566)]",16,0.941,0.222,0.375,"[(1, 209, 63, 298), (1, 382, 120, 466), (1, 512, 90, 637), (36, 93, 157, 211), (62, 266, 135, 345), (100, 1, 179, 98), (109, 447, 200, 518), (125, 153, 235, 268), (126, 259, 226, 340), (169, 565, 266, 639), (177, 509, 328, 639), (198, 428, 299, 510), (197, 41, 316, 147), (264, 58, 362, 136), (345, 176, 423, 284), (371, 385, 421, 445)]",0,[],3,0.0,0.0,0.0,"[(132, 308, 320, 427), (256, 302, 266, 312), (360, 473, 381, 486)]",2,0.0,0.0,0.0,"[(256, 302, 266, 312), (360, 473, 381, 486)]"
